period,respondent,respondent-name,type,type-name,Demand (MW),value-units,hour,month,dayofweek,is_weekend,year,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Radiation (W/m²),Solar Generation (MWh),Wind Generation (MWh),is_holiday
2021-01-08 08:00:00-05:00,ISNE,ISO New England,D,Demand,15283.0,megawatthours,8,1,4,0,2021,-3.4,70,15.3,25.0,4,810,0
2021-01-08 09:00:00-05:00,ISNE,ISO New England,D,Demand,15365.0,megawatthours,9,1,4,0,2021,-2.2,61,17.3,154.0,51,809,0
2021-01-08 10:00:00-05:00,ISNE,ISO New England,D,Demand,14640.0,megawatthours,10,1,4,0,2021,-0.6,54,15.0,291.0,131,813,0
2021-01-08 11:00:00-05:00,ISNE,ISO New England,D,Demand,13919.0,megawatthours,11,1,4,0,2021,0.9,50,14.9,389.0,187,817,0
2021-01-08 12:00:00-05:00,ISNE,ISO New England,D,Demand,13485.0,megawatthours,12,1,4,0,2021,2.3,48,12.3,434.0,199,763,0
2021-01-08 13:00:00-05:00,ISNE,ISO New England,D,Demand,13537.0,megawatthours,13,1,4,0,2021,3.3,46,11.7,427.0,195,741,0
2021-01-08 14:00:00-05:00,ISNE,ISO New England,D,Demand,13719.0,megawatthours,14,1,4,0,2021,3.8,43,14.3,364.0,183,785,0
2021-01-08 15:00:00-05:00,ISNE,ISO New England,D,Demand,14136.0,megawatthours,15,1,4,0,2021,3.3,46,12.1,253.0,132,766,0
2021-01-08 16:00:00-05:00,ISNE,ISO New England,D,Demand,14738.0,megawatthours,16,1,4,0,2021,1.4,54,9.2,111.0,42,772,0
2021-01-08 17:00:00-05:00,ISNE,ISO New England,D,Demand,15745.0,megawatthours,17,1,4,0,2021,-0.4,54,14.0,7.0,3,793,0
2021-01-08 18:00:00-05:00,ISNE,ISO New England,D,Demand,16647.0,megawatthours,18,1,4,0,2021,-1.2,51,18.9,0.0,0,800,0
2021-01-08 19:00:00-05:00,ISNE,ISO New England,D,Demand,16464.0,megawatthours,19,1,4,0,2021,-0.7,50,18.2,0.0,0,805,0
2021-01-08 20:00:00-05:00,ISNE,ISO New England,D,Demand,15974.0,megawatthours,20,1,4,0,2021,-1.9,56,16.6,0.0,0,789,0
2021-01-08 21:00:00-05:00,ISNE,ISO New England,D,Demand,15401.0,megawatthours,21,1,4,0,2021,-2.7,60,16.3,0.0,0,791,0
2021-01-08 22:00:00-05:00,ISNE,ISO New England,D,Demand,14677.0,megawatthours,22,1,4,0,2021,-3.3,62,16.8,0.0,0,790,0
2021-01-08 23:00:00-05:00,ISNE,ISO New England,D,Demand,13821.0,megawatthours,23,1,4,0,2021,-3.9,63,16.6,0.0,0,764,0
2021-01-09 00:00:00-05:00,ISNE,ISO New England,D,Demand,13208.0,megawatthours,0,1,5,1,2021,-4.3,63,16.1,0.0,0,722,0
2021-01-09 01:00:00-05:00,ISNE,ISO New England,D,Demand,12584.0,megawatthours,1,1,5,1,2021,-4.4,64,13.3,0.0,0,694,0
2021-01-09 02:00:00-05:00,ISNE,ISO New England,D,Demand,12197.0,megawatthours,2,1,5,1,2021,-4.6,64,14.1,0.0,0,633,0
2021-01-09 03:00:00-05:00,ISNE,ISO New England,D,Demand,12008.0,megawatthours,3,1,5,1,2021,-4.7,63,13.9,0.0,0,610,0
2021-01-09 04:00:00-05:00,ISNE,ISO New England,D,Demand,11829.0,megawatthours,4,1,5,1,2021,-4.8,63,11.8,0.0,0,628,0
2021-01-09 05:00:00-05:00,ISNE,ISO New England,D,Demand,11845.0,megawatthours,5,1,5,1,2021,-4.9,64,11.0,0.0,0,629,0
2021-01-09 06:00:00-05:00,ISNE,ISO New England,D,Demand,12248.0,megawatthours,6,1,5,1,2021,-4.9,64,11.6,0.0,0,600,0
2021-01-09 07:00:00-05:00,ISNE,ISO New England,D,Demand,12905.0,megawatthours,7,1,5,1,2021,-4.5,63,14.0,0.0,0,619,0
2021-01-09 08:00:00-05:00,ISNE,ISO New England,D,Demand,13547.0,megawatthours,8,1,5,1,2021,-4.2,61,14.4,23.0,3,562,0
2021-01-09 09:00:00-05:00,ISNE,ISO New England,D,Demand,13863.0,megawatthours,9,1,5,1,2021,-2.8,57,15.4,134.0,46,508,0
2021-01-09 10:00:00-05:00,ISNE,ISO New England,D,Demand,13675.0,megawatthours,10,1,5,1,2021,-1.7,55,16.6,162.0,128,478,0
2021-01-09 11:00:00-05:00,ISNE,ISO New England,D,Demand,13429.0,megawatthours,11,1,5,1,2021,-0.9,55,16.5,237.0,187,483,0
2021-01-09 12:00:00-05:00,ISNE,ISO New England,D,Demand,13165.0,megawatthours,12,1,5,1,2021,-0.4,56,16.1,221.0,193,496,0
2021-01-09 13:00:00-05:00,ISNE,ISO New England,D,Demand,13110.0,megawatthours,13,1,5,1,2021,0.0,56,15.2,187.0,188,561,0
2021-01-09 14:00:00-05:00,ISNE,ISO New England,D,Demand,13326.0,megawatthours,14,1,5,1,2021,0.4,55,13.2,189.0,136,607,0
2021-01-09 15:00:00-05:00,ISNE,ISO New England,D,Demand,13768.0,megawatthours,15,1,5,1,2021,0.5,56,12.6,111.0,107,598,0
2021-01-09 16:00:00-05:00,ISNE,ISO New England,D,Demand,14405.0,megawatthours,16,1,5,1,2021,0.3,58,11.2,44.0,35,657,0
2021-01-09 17:00:00-05:00,ISNE,ISO New England,D,Demand,15378.0,megawatthours,17,1,5,1,2021,0.2,57,12.2,3.0,4,712,0
2021-01-09 18:00:00-05:00,ISNE,ISO New England,D,Demand,16217.0,megawatthours,18,1,5,1,2021,-0.0,57,16.2,0.0,0,772,0
2021-01-09 19:00:00-05:00,ISNE,ISO New England,D,Demand,16000.0,megawatthours,19,1,5,1,2021,-0.0,56,15.3,0.0,0,803,0
2021-01-09 20:00:00-05:00,ISNE,ISO New England,D,Demand,15471.0,megawatthours,20,1,5,1,2021,-0.3,56,16.0,0.0,0,829,0
2021-01-09 21:00:00-05:00,ISNE,ISO New England,D,Demand,14866.0,megawatthours,21,1,5,1,2021,-0.6,56,16.9,0.0,0,819,0
2021-01-09 22:00:00-05:00,ISNE,ISO New England,D,Demand,14378.0,megawatthours,22,1,5,1,2021,-0.9,58,16.8,0.0,0,782,0
2021-01-09 23:00:00-05:00,ISNE,ISO New England,D,Demand,13587.0,megawatthours,23,1,5,1,2021,-1.1,59,16.8,0.0,0,746,0
2021-01-10 00:00:00-05:00,ISNE,ISO New England,D,Demand,12769.0,megawatthours,0,1,6,1,2021,-1.3,60,16.3,0.0,0,764,0
2021-01-10 01:00:00-05:00,ISNE,ISO New England,D,Demand,11907.0,megawatthours,1,1,6,1,2021,-1.4,59,16.3,0.0,0,738,0
2021-01-10 02:00:00-05:00,ISNE,ISO New England,D,Demand,11699.0,megawatthours,2,1,6,1,2021,-1.6,57,15.5,0.0,0,771,0
2021-01-10 03:00:00-05:00,ISNE,ISO New England,D,Demand,11616.0,megawatthours,3,1,6,1,2021,-1.8,54,15.4,0.0,0,790,0
2021-01-10 04:00:00-05:00,ISNE,ISO New England,D,Demand,11562.0,megawatthours,4,1,6,1,2021,-2.7,56,14.4,0.0,0,809,0
2021-01-10 05:00:00-05:00,ISNE,ISO New England,D,Demand,11674.0,megawatthours,5,1,6,1,2021,-3.6,60,14.6,0.0,0,826,0
2021-01-10 06:00:00-05:00,ISNE,ISO New England,D,Demand,11974.0,megawatthours,6,1,6,1,2021,-4.1,63,14.6,0.0,0,803,0
2021-01-10 07:00:00-05:00,ISNE,ISO New England,D,Demand,12226.0,megawatthours,7,1,6,1,2021,-4.0,58,15.6,0.0,0,753,0
2021-01-10 08:00:00-05:00,ISNE,ISO New England,D,Demand,12767.0,megawatthours,8,1,6,1,2021,-3.6,61,16.1,25.0,3,701,0
2021-01-10 09:00:00-05:00,ISNE,ISO New England,D,Demand,13004.0,megawatthours,9,1,6,1,2021,-2.3,59,15.2,154.0,53,664,0
2021-01-10 10:00:00-05:00,ISNE,ISO New England,D,Demand,12757.0,megawatthours,10,1,6,1,2021,-0.3,57,12.7,293.0,139,624,0
2021-01-10 11:00:00-05:00,ISNE,ISO New England,D,Demand,12336.0,megawatthours,11,1,6,1,2021,1.5,54,11.2,394.0,204,494,0
2021-01-10 12:00:00-05:00,ISNE,ISO New England,D,Demand,12131.0,megawatthours,12,1,6,1,2021,3.0,51,10.1,443.0,225,440,0
2021-01-10 13:00:00-05:00,ISNE,ISO New England,D,Demand,12179.0,megawatthours,13,1,6,1,2021,4.0,48,8.9,435.0,214,381,0
2021-01-10 14:00:00-05:00,ISNE,ISO New England,D,Demand,12321.0,megawatthours,14,1,6,1,2021,4.5,46,7.5,369.0,177,275,0
2021-01-10 15:00:00-05:00,ISNE,ISO New England,D,Demand,12754.0,megawatthours,15,1,6,1,2021,4.4,47,6.6,246.0,130,229,0
2021-01-10 16:00:00-05:00,ISNE,ISO New England,D,Demand,13622.0,megawatthours,16,1,6,1,2021,2.5,68,6.8,98.0,59,214,0
2021-01-10 17:00:00-05:00,ISNE,ISO New England,D,Demand,14958.0,megawatthours,17,1,6,1,2021,0.4,68,7.6,9.0,7,253,0
2021-01-10 18:00:00-05:00,ISNE,ISO New England,D,Demand,16179.0,megawatthours,18,1,6,1,2021,-0.8,68,8.4,0.0,0,300,0
2021-01-10 19:00:00-05:00,ISNE,ISO New England,D,Demand,16090.0,megawatthours,19,1,6,1,2021,-1.7,64,8.2,0.0,0,299,0
2021-01-10 20:00:00-05:00,ISNE,ISO New England,D,Demand,15591.0,megawatthours,20,1,6,1,2021,-2.3,67,8.5,0.0,0,302,0
2021-01-10 21:00:00-05:00,ISNE,ISO New England,D,Demand,15010.0,megawatthours,21,1,6,1,2021,-3.0,70,8.9,0.0,0,322,0
2021-01-10 22:00:00-05:00,ISNE,ISO New England,D,Demand,14244.0,megawatthours,22,1,6,1,2021,-3.6,72,8.2,0.0,0,323,0
2021-01-10 23:00:00-05:00,ISNE,ISO New England,D,Demand,13355.0,megawatthours,23,1,6,1,2021,-4.0,73,9.4,0.0,0,343,0
2021-01-11 00:00:00-05:00,ISNE,ISO New England,D,Demand,12578.0,megawatthours,0,1,0,0,2021,-4.2,74,7.2,0.0,0,379,0
2021-01-11 01:00:00-05:00,ISNE,ISO New England,D,Demand,12209.0,megawatthours,1,1,0,0,2021,-4.5,75,7.1,0.0,0,381,0
2021-01-11 02:00:00-05:00,ISNE,ISO New England,D,Demand,12283.0,megawatthours,2,1,0,0,2021,-4.7,77,6.1,0.0,0,376,0
2021-01-11 03:00:00-05:00,ISNE,ISO New England,D,Demand,12262.0,megawatthours,3,1,0,0,2021,-4.8,77,6.6,0.0,0,368,0
2021-01-11 04:00:00-05:00,ISNE,ISO New England,D,Demand,12381.0,megawatthours,4,1,0,0,2021,-4.8,78,5.4,0.0,0,361,0
2021-01-11 05:00:00-05:00,ISNE,ISO New England,D,Demand,12483.0,megawatthours,5,1,0,0,2021,-5.0,79,6.2,0.0,0,366,0
2021-01-11 06:00:00-05:00,ISNE,ISO New England,D,Demand,13189.0,megawatthours,6,1,0,0,2021,-5.0,79,5.4,0.0,0,365,0
2021-01-11 07:00:00-05:00,ISNE,ISO New England,D,Demand,14656.0,megawatthours,7,1,0,0,2021,-5.2,76,5.1,0.0,0,356,0
2021-01-11 08:00:00-05:00,ISNE,ISO New England,D,Demand,15778.0,megawatthours,8,1,0,0,2021,-4.7,73,5.8,21.0,2,367,0
2021-01-11 09:00:00-05:00,ISNE,ISO New England,D,Demand,16161.0,megawatthours,9,1,0,0,2021,-2.7,59,4.7,113.0,28,339,0
2021-01-11 10:00:00-05:00,ISNE,ISO New England,D,Demand,16141.0,megawatthours,10,1,0,0,2021,-0.6,49,2.9,187.0,55,241,0
2021-01-11 11:00:00-05:00,ISNE,ISO New England,D,Demand,16052.0,megawatthours,11,1,0,0,2021,1.4,41,3.5,264.0,63,160,0
2021-01-11 12:00:00-05:00,ISNE,ISO New England,D,Demand,16099.0,megawatthours,12,1,0,0,2021,3.1,35,7.0,291.0,71,123,0
2021-01-11 13:00:00-05:00,ISNE,ISO New England,D,Demand,16013.0,megawatthours,13,1,0,0,2021,3.7,34,7.1,222.0,61,92,0
2021-01-11 14:00:00-05:00,ISNE,ISO New England,D,Demand,15987.0,megawatthours,14,1,0,0,2021,3.6,37,5.5,150.0,44,73,0
2021-01-11 15:00:00-05:00,ISNE,ISO New England,D,Demand,15930.0,megawatthours,15,1,0,0,2021,2.8,48,4.9,109.0,28,65,0
2021-01-11 16:00:00-05:00,ISNE,ISO New England,D,Demand,16031.0,megawatthours,16,1,0,0,2021,1.2,46,6.9,43.0,14,56,0
2021-01-11 17:00:00-05:00,ISNE,ISO New England,D,Demand,16664.0,megawatthours,17,1,0,0,2021,-0.0,48,7.1,4.0,3,53,0
2021-01-11 18:00:00-05:00,ISNE,ISO New England,D,Demand,17412.0,megawatthours,18,1,0,0,2021,-0.6,52,6.1,0.0,0,46,0
2021-01-11 19:00:00-05:00,ISNE,ISO New England,D,Demand,17092.0,megawatthours,19,1,0,0,2021,-1.1,53,7.9,0.0,0,59,0
2021-01-11 20:00:00-05:00,ISNE,ISO New England,D,Demand,16493.0,megawatthours,20,1,0,0,2021,-0.9,58,6.5,0.0,0,80,0
2021-01-11 21:00:00-05:00,ISNE,ISO New England,D,Demand,15693.0,megawatthours,21,1,0,0,2021,-1.9,64,7.3,0.0,0,102,0
2021-01-11 22:00:00-05:00,ISNE,ISO New England,D,Demand,14745.0,megawatthours,22,1,0,0,2021,-2.9,69,6.8,0.0,0,99,0
2021-01-11 23:00:00-05:00,ISNE,ISO New England,D,Demand,13698.0,megawatthours,23,1,0,0,2021,-3.4,72,7.1,0.0,0,94,0
2021-01-12 00:00:00-05:00,ISNE,ISO New England,D,Demand,12882.0,megawatthours,0,1,1,0,2021,-3.8,73,7.8,0.0,0,96,0
2021-01-12 01:00:00-05:00,ISNE,ISO New England,D,Demand,12689.0,megawatthours,1,1,1,0,2021,-3.9,72,8.7,0.0,0,130,0
2021-01-12 02:00:00-05:00,ISNE,ISO New England,D,Demand,12718.0,megawatthours,2,1,1,0,2021,-3.9,71,9.0,0.0,0,161,0
2021-01-12 03:00:00-05:00,ISNE,ISO New England,D,Demand,12812.0,megawatthours,3,1,1,0,2021,-3.8,71,9.2,0.0,0,138,0
2021-01-12 04:00:00-05:00,ISNE,ISO New England,D,Demand,12866.0,megawatthours,4,1,1,0,2021,-3.6,72,9.0,0.0,0,168,0
2021-01-12 05:00:00-05:00,ISNE,ISO New England,D,Demand,12924.0,megawatthours,5,1,1,0,2021,-3.4,73,8.0,0.0,0,176,0
2021-01-12 06:00:00-05:00,ISNE,ISO New England,D,Demand,13347.0,megawatthours,6,1,1,0,2021,-2.8,72,8.4,0.0,0,206,0
2021-01-12 07:00:00-05:00,ISNE,ISO New England,D,Demand,14383.0,megawatthours,7,1,1,0,2021,-2.8,71,8.6,0.0,0,229,0
2021-01-12 08:00:00-05:00,ISNE,ISO New England,D,Demand,15434.0,megawatthours,8,1,1,0,2021,-2.1,68,11.1,21.0,4,255,0
2021-01-12 09:00:00-05:00,ISNE,ISO New England,D,Demand,15632.0,megawatthours,9,1,1,0,2021,0.3,58,11.0,138.0,35,286,0
2021-01-12 10:00:00-05:00,ISNE,ISO New England,D,Demand,15247.0,megawatthours,10,1,1,0,2021,2.5,52,12.6,258.0,77,254,0
2021-01-12 11:00:00-05:00,ISNE,ISO New England,D,Demand,14667.0,megawatthours,11,1,1,0,2021,4.0,45,13.7,348.0,146,211,0
2021-01-12 12:00:00-05:00,ISNE,ISO New England,D,Demand,14142.0,megawatthours,12,1,1,0,2021,4.7,41,13.1,398.0,164,227,0
2021-01-12 13:00:00-05:00,ISNE,ISO New England,D,Demand,14255.0,megawatthours,13,1,1,0,2021,4.9,41,12.9,396.0,153,229,0
2021-01-12 14:00:00-05:00,ISNE,ISO New England,D,Demand,14569.0,megawatthours,14,1,1,0,2021,4.7,42,11.3,293.0,112,186,0
2021-01-12 15:00:00-05:00,ISNE,ISO New England,D,Demand,14800.0,megawatthours,15,1,1,0,2021,4.4,46,6.3,240.0,77,161,0
2021-01-12 16:00:00-05:00,ISNE,ISO New England,D,Demand,15124.0,megawatthours,16,1,1,0,2021,3.8,41,5.2,119.0,25,130,0
2021-01-12 17:00:00-05:00,ISNE,ISO New England,D,Demand,15924.0,megawatthours,17,1,1,0,2021,2.2,45,4.5,11.0,4,100,0
2021-01-12 18:00:00-05:00,ISNE,ISO New England,D,Demand,16925.0,megawatthours,18,1,1,0,2021,-1.9,65,6.3,0.0,0,69,0
2021-01-12 19:00:00-05:00,ISNE,ISO New England,D,Demand,16703.0,megawatthours,19,1,1,0,2021,-1.3,67,7.4,0.0,0,60,0
2021-01-12 20:00:00-05:00,ISNE,ISO New England,D,Demand,16060.0,megawatthours,20,1,1,0,2021,-1.0,67,6.6,0.0,0,52,0
2021-01-12 21:00:00-05:00,ISNE,ISO New England,D,Demand,15311.0,megawatthours,21,1,1,0,2021,-1.5,69,7.3,0.0,0,55,0
2021-01-12 22:00:00-05:00,ISNE,ISO New England,D,Demand,14387.0,megawatthours,22,1,1,0,2021,-2.0,69,9.0,0.0,0,77,0
2021-01-12 23:00:00-05:00,ISNE,ISO New England,D,Demand,13455.0,megawatthours,23,1,1,0,2021,-2.0,70,9.6,0.0,0,88,0
2021-01-13 00:00:00-05:00,ISNE,ISO New England,D,Demand,12581.0,megawatthours,0,1,2,0,2021,-1.4,70,8.2,0.0,0,103,0
2021-01-13 01:00:00-05:00,ISNE,ISO New England,D,Demand,11951.0,megawatthours,1,1,2,0,2021,-2.4,77,7.9,0.0,0,122,0
2021-01-13 02:00:00-05:00,ISNE,ISO New England,D,Demand,11777.0,megawatthours,2,1,2,0,2021,-2.8,80,8.0,0.0,0,112,0
2021-01-13 03:00:00-05:00,ISNE,ISO New England,D,Demand,11676.0,megawatthours,3,1,2,0,2021,-3.3,84,6.2,0.0,0,97,0
2021-01-13 04:00:00-05:00,ISNE,ISO New England,D,Demand,11704.0,megawatthours,4,1,2,0,2021,-3.6,86,7.2,0.0,0,71,0
2021-01-13 05:00:00-05:00,ISNE,ISO New England,D,Demand,11929.0,megawatthours,5,1,2,0,2021,-3.7,87,8.7,0.0,0,102,0
2021-01-13 06:00:00-05:00,ISNE,ISO New England,D,Demand,12488.0,megawatthours,6,1,2,0,2021,-3.7,88,8.7,0.0,0,88,0
2021-01-13 07:00:00-05:00,ISNE,ISO New England,D,Demand,13850.0,megawatthours,7,1,2,0,2021,-3.7,87,7.2,0.0,0,53,0
2021-01-13 08:00:00-05:00,ISNE,ISO New England,D,Demand,14947.0,megawatthours,8,1,2,0,2021,-2.5,84,8.3,26.0,4,40,0
2021-01-13 09:00:00-05:00,ISNE,ISO New England,D,Demand,15077.0,megawatthours,9,1,2,0,2021,-0.4,77,5.7,153.0,43,32,0
2021-01-13 10:00:00-05:00,ISNE,ISO New England,D,Demand,14531.0,megawatthours,10,1,2,0,2021,1.5,71,2.9,291.0,102,28,0
2021-01-13 11:00:00-05:00,ISNE,ISO New England,D,Demand,13953.0,megawatthours,11,1,2,0,2021,3.0,62,3.6,391.0,167,32,0
2021-01-13 12:00:00-05:00,ISNE,ISO New England,D,Demand,13831.0,megawatthours,12,1,2,0,2021,4.0,56,5.1,442.0,175,32,0
2021-01-13 13:00:00-05:00,ISNE,ISO New England,D,Demand,14008.0,megawatthours,13,1,2,0,2021,4.8,50,7.7,432.0,151,37,0
2021-01-13 14:00:00-05:00,ISNE,ISO New England,D,Demand,14338.0,megawatthours,14,1,2,0,2021,5.0,48,9.9,315.0,90,60,0
2021-01-13 15:00:00-05:00,ISNE,ISO New England,D,Demand,14901.0,megawatthours,15,1,2,0,2021,4.6,51,9.7,182.0,54,49,0
2021-01-13 16:00:00-05:00,ISNE,ISO New England,D,Demand,15166.0,megawatthours,16,1,2,0,2021,3.3,64,5.0,96.0,12,41,0
2021-01-13 17:00:00-05:00,ISNE,ISO New England,D,Demand,15862.0,megawatthours,17,1,2,0,2021,1.5,65,8.6,10.0,1,47,0
2021-01-13 18:00:00-05:00,ISNE,ISO New England,D,Demand,16700.0,megawatthours,18,1,2,0,2021,0.8,74,13.7,0.0,0,60,0
2021-01-13 19:00:00-05:00,ISNE,ISO New England,D,Demand,16426.0,megawatthours,19,1,2,0,2021,0.0,78,10.6,0.0,0,65,0
2021-01-13 20:00:00-05:00,ISNE,ISO New England,D,Demand,15814.0,megawatthours,20,1,2,0,2021,0.5,75,10.2,0.0,0,94,0
2021-01-13 21:00:00-05:00,ISNE,ISO New England,D,Demand,15042.0,megawatthours,21,1,2,0,2021,-0.6,78,8.7,0.0,0,128,0
2021-01-13 22:00:00-05:00,ISNE,ISO New England,D,Demand,14119.0,megawatthours,22,1,2,0,2021,-1.3,81,7.7,0.0,0,154,0
2021-01-13 23:00:00-05:00,ISNE,ISO New England,D,Demand,13042.0,megawatthours,23,1,2,0,2021,-1.1,82,7.7,0.0,0,175,0
2021-01-14 00:00:00-05:00,ISNE,ISO New England,D,Demand,12402.0,megawatthours,0,1,3,0,2021,-1.5,84,8.9,0.0,0,187,0
2021-01-14 01:00:00-05:00,ISNE,ISO New England,D,Demand,12177.0,megawatthours,1,1,3,0,2021,-1.5,84,8.7,0.0,0,198,0
2021-01-14 02:00:00-05:00,ISNE,ISO New England,D,Demand,12045.0,megawatthours,2,1,3,0,2021,-1.6,86,8.9,0.0,0,176,0
2021-01-14 03:00:00-05:00,ISNE,ISO New England,D,Demand,12089.0,megawatthours,3,1,3,0,2021,-1.7,86,8.2,0.0,0,145,0
2021-01-14 04:00:00-05:00,ISNE,ISO New England,D,Demand,12091.0,megawatthours,4,1,3,0,2021,-2.1,87,8.2,0.0,0,115,0
2021-01-14 05:00:00-05:00,ISNE,ISO New England,D,Demand,12153.0,megawatthours,5,1,3,0,2021,-2.3,88,7.2,0.0,0,111,0
2021-01-14 06:00:00-05:00,ISNE,ISO New England,D,Demand,12704.0,megawatthours,6,1,3,0,2021,-2.1,89,8.1,0.0,0,108,0
2021-01-14 07:00:00-05:00,ISNE,ISO New England,D,Demand,13784.0,megawatthours,7,1,3,0,2021,-1.8,88,5.4,0.0,0,84,0
2021-01-14 08:00:00-05:00,ISNE,ISO New England,D,Demand,14678.0,megawatthours,8,1,3,0,2021,-0.4,84,7.4,10.0,1,54,0
2021-01-14 09:00:00-05:00,ISNE,ISO New England,D,Demand,15145.0,megawatthours,9,1,3,0,2021,1.0,81,6.6,63.0,12,40,0
2021-01-14 10:00:00-05:00,ISNE,ISO New England,D,Demand,15129.0,megawatthours,10,1,3,0,2021,2.0,80,3.9,119.0,32,30,0
2021-01-14 11:00:00-05:00,ISNE,ISO New England,D,Demand,14998.0,megawatthours,11,1,3,0,2021,2.7,80,1.8,159.0,49,17,0
2021-01-14 12:00:00-05:00,ISNE,ISO New England,D,Demand,14952.0,megawatthours,12,1,3,0,2021,3.0,81,1.8,165.0,62,6,0
2021-01-14 13:00:00-05:00,ISNE,ISO New England,D,Demand,14814.0,megawatthours,13,1,3,0,2021,3.3,82,2.3,155.0,66,1,0
2021-01-14 14:00:00-05:00,ISNE,ISO New England,D,Demand,14950.0,megawatthours,14,1,3,0,2021,3.1,85,2.9,85.0,48,0,0
2021-01-14 15:00:00-05:00,ISNE,ISO New England,D,Demand,14980.0,megawatthours,15,1,3,0,2021,2.9,89,2.1,45.0,29,0,0
2021-01-14 16:00:00-05:00,ISNE,ISO New England,D,Demand,15093.0,megawatthours,16,1,3,0,2021,2.4,94,2.9,28.0,18,0,0
2021-01-14 17:00:00-05:00,ISNE,ISO New England,D,Demand,15701.0,megawatthours,17,1,3,0,2021,1.9,96,4.4,3.0,3,1,0
2021-01-14 18:00:00-05:00,ISNE,ISO New England,D,Demand,16533.0,megawatthours,18,1,3,0,2021,1.6,96,4.0,0.0,0,6,0
2021-01-14 19:00:00-05:00,ISNE,ISO New England,D,Demand,16306.0,megawatthours,19,1,3,0,2021,1.1,97,5.4,0.0,0,14,0
2021-01-14 20:00:00-05:00,ISNE,ISO New England,D,Demand,15649.0,megawatthours,20,1,3,0,2021,1.4,98,6.8,0.0,0,26,0
2021-01-14 21:00:00-05:00,ISNE,ISO New England,D,Demand,14923.0,megawatthours,21,1,3,0,2021,1.1,99,6.1,0.0,0,46,0
2021-01-14 22:00:00-05:00,ISNE,ISO New England,D,Demand,13991.0,megawatthours,22,1,3,0,2021,1.0,99,7.3,0.0,0,47,0
2021-01-14 23:00:00-05:00,ISNE,ISO New England,D,Demand,12914.0,megawatthours,23,1,3,0,2021,0.9,99,8.4,0.0,0,54,0
2021-01-15 00:00:00-05:00,ISNE,ISO New England,D,Demand,11966.0,megawatthours,0,1,4,0,2021,0.9,98,8.3,0.0,0,59,0
2021-01-15 01:00:00-05:00,ISNE,ISO New England,D,Demand,11629.0,megawatthours,1,1,4,0,2021,0.8,98,7.8,0.0,0,67,0
2021-01-15 02:00:00-05:00,ISNE,ISO New England,D,Demand,11507.0,megawatthours,2,1,4,0,2021,0.5,97,7.4,0.0,0,62,0
2021-01-15 03:00:00-05:00,ISNE,ISO New England,D,Demand,11448.0,megawatthours,3,1,4,0,2021,0.2,96,7.6,0.0,0,61,0
2021-01-15 04:00:00-05:00,ISNE,ISO New England,D,Demand,11611.0,megawatthours,4,1,4,0,2021,-0.1,96,6.8,0.0,0,60,0
2021-01-15 05:00:00-05:00,ISNE,ISO New England,D,Demand,11496.0,megawatthours,5,1,4,0,2021,-1.1,95,5.2,0.0,0,62,0
2021-01-15 06:00:00-05:00,ISNE,ISO New England,D,Demand,11964.0,megawatthours,6,1,4,0,2021,-1.5,95,4.7,0.0,0,74,0
2021-01-15 07:00:00-05:00,ISNE,ISO New England,D,Demand,13244.0,megawatthours,7,1,4,0,2021,-1.2,95,5.4,0.0,0,88,0
2021-01-15 08:00:00-05:00,ISNE,ISO New England,D,Demand,14380.0,megawatthours,8,1,4,0,2021,-0.2,93,9.0,25.0,2,91,0
2021-01-15 09:00:00-05:00,ISNE,ISO New England,D,Demand,14697.0,megawatthours,9,1,4,0,2021,1.6,87,9.7,154.0,27,83,0
2021-01-15 10:00:00-05:00,ISNE,ISO New England,D,Demand,14402.0,megawatthours,10,1,4,0,2021,3.1,83,8.9,284.0,72,64,0
2021-01-15 11:00:00-05:00,ISNE,ISO New England,D,Demand,14098.0,megawatthours,11,1,4,0,2021,4.5,78,12.2,385.0,114,50,0
2021-01-15 12:00:00-05:00,ISNE,ISO New England,D,Demand,14174.0,megawatthours,12,1,4,0,2021,5.1,73,15.2,426.0,129,49,0
2021-01-15 13:00:00-05:00,ISNE,ISO New England,D,Demand,14322.0,megawatthours,13,1,4,0,2021,5.1,71,14.4,360.0,98,57,0
2021-01-15 14:00:00-05:00,ISNE,ISO New England,D,Demand,14310.0,megawatthours,14,1,4,0,2021,4.9,71,15.9,272.0,72,90,0
2021-01-15 15:00:00-05:00,ISNE,ISO New England,D,Demand,14411.0,megawatthours,15,1,4,0,2021,4.6,72,14.4,182.0,46,138,0
2021-01-15 16:00:00-05:00,ISNE,ISO New England,D,Demand,14592.0,megawatthours,16,1,4,0,2021,4.0,75,12.2,79.0,23,192,0
2021-01-15 17:00:00-05:00,ISNE,ISO New England,D,Demand,15299.0,megawatthours,17,1,4,0,2021,3.0,78,11.2,9.0,3,288,0
2021-01-15 18:00:00-05:00,ISNE,ISO New England,D,Demand,15982.0,megawatthours,18,1,4,0,2021,2.1,80,8.4,0.0,0,359,0
2021-01-15 19:00:00-05:00,ISNE,ISO New England,D,Demand,15740.0,megawatthours,19,1,4,0,2021,1.4,84,7.6,0.0,0,418,0
2021-01-15 20:00:00-05:00,ISNE,ISO New England,D,Demand,15167.0,megawatthours,20,1,4,0,2021,1.3,84,8.2,0.0,0,442,0
